dep_time,flight,origin,dest,air_time,distance,carrier,date,arr_delay,time_hour
1619,485,EWR,DEN,227,1605,UA,2013-10-04,on_time,2013-10-04T20:00:00Z
2018,4194,EWR,DCA,40,199,EV,2013-12-01,on_time,2013-12-01T00:00:00Z
1434,3527,LGA,RDU,71,431,9E,2013-11-20,on_time,2013-11-20T19:00:00Z
1326,331,LGA,ORD,123,733,AA,2013-10-16,on_time,2013-10-16T17:00:00Z
1914,1437,LGA,ORD,114,733,UA,2013-07-11,late,2013-07-11T21:00:00Z
2039,115,JFK,MSY,186,1182,B6,2013-02-14,on_time,2013-02-14T01:00:00Z
1824,1013,JFK,LGB,302,2465,B6,2013-08-21,on_time,2013-08-21T22:00:00Z
1711,139,JFK,RSW,146,1074,B6,2013-03-03,on_time,2013-03-03T21:00:00Z
856,4478,LGA,DTW,92,502,MQ,2013-01-29,on_time,2013-01-29T14:00:00Z
2100,2363,JFK,LAX,304,2475,DL,2013-08-28,on_time,2013-08-28T01:00:00Z
1857,415,JFK,SFO,347,2586,B6,2013-08-03,late,2013-08-03T22:00:00Z
1926,625,EWR,MDW,123,711,WN,2013-06-25,late,2013-06-25T22:00:00Z
2210,1218,JFK,BOS,37,187,B6,2013-11-08,late,2013-11-08T02:00:00Z
2019,21,JFK,LAX,326,2475,AA,2013-12-30,late,2013-12-30T00:00:00Z
1809,989,JFK,FLL,142,1069,B6,2013-04-26,on_time,2013-04-26T22:00:00Z
803,2165,JFK,PHX,309,2153,DL,2013-12-30,on_time,2013-12-30T13:00:00Z
1942,2041,JFK,ATL,120,760,DL,2013-07-06,late,2013-07-06T23:00:00Z
1719,1259,LGA,IAH,183,1416,UA,2013-05-26,on_time,2013-05-26T21:00:00Z
916,1097,LGA,DFW,192,1389,AA,2013-05-03,on_time,2013-05-03T13:00:00Z
1458,3359,JFK,RDU,72,427,MQ,2013-12-19,on_time,2013-12-19T19:00:00Z
1717,695,JFK,AUS,207,1521,AA,2013-08-23,on_time,2013-08-23T21:00:00Z
1555,2065,JFK,SFO,357,2586,DL,2013-05-26,on_time,2013-05-26T20:00:00Z
1249,1131,LGA,DTW,74,502,DL,2013-10-11,on_time,2013-10-11T16:00:00Z
844,701,EWR,IAH,211,1400,UA,2013-12-12,on_time,2013-12-12T13:00:00Z
1900,3455,JFK,PIT,57,340,9E,2013-05-30,late,2013-05-30T22:00:00Z
928,456,EWR,FLL,156,1065,UA,2013-10-17,on_time,2013-10-17T13:00:00Z
553,371,LGA,FLL,144,1076,B6,2013-09-23,on_time,2013-09-23T10:00:00Z
2043,359,JFK,BUR,297,2465,B6,2013-07-01,late,2013-07-01T22:00:00Z
1002,483,JFK,MCO,122,944,B6,2013-08-29,on_time,2013-08-29T13:00:00Z
1707,803,JFK,SJU,195,1598,B6,2013-07-10,on_time,2013-07-10T21:00:00Z
1239,1089,JFK,CLT,82,541,US,2013-05-05,late,2013-05-05T16:00:00Z
824,1167,JFK,TPA,149,1005,DL,2013-07-23,on_time,2013-07-23T12:00:00Z
559,731,LGA,DTW,77,502,DL,2013-06-25,on_time,2013-06-25T10:00:00Z
1342,3832,EWR,PWM,49,284,EV,2013-05-01,on_time,2013-05-01T17:00:00Z
1750,449,EWR,CLT,101,529,US,2013-02-16,late,2013-02-16T22:00:00Z
1656,4410,JFK,DCA,50,213,MQ,2013-04-14,on_time,2013-04-14T21:00:00Z
2014,801,JFK,FLL,149,1069,B6,2013-02-04,on_time,2013-02-04T01:00:00Z
1707,181,JFK,LAX,317,2475,AA,2013-07-11,on_time,2013-07-11T21:00:00Z
759,2924,JFK,MSY,162,1182,9E,2013-11-06,on_time,2013-11-06T13:00:00Z
1143,1623,EWR,MIA,135,1085,AA,2013-10-14,on_time,2013-10-14T15:00:00Z
753,3363,JFK,RDU,69,427,MQ,2013-11-10,on_time,2013-11-10T12:00:00Z
1116,321,LGA,ORD,114,733,AA,2013-04-12,late,2013-04-12T14:00:00Z
756,692,LGA,DEN,258,1620,WN,2013-01-20,on_time,2013-01-20T13:00:00Z
858,5,EWR,FLL,146,1065,B6,2013-09-30,on_time,2013-09-30T13:00:00Z
1452,4144,EWR,CHS,95,628,EV,2013-12-18,on_time,2013-12-18T20:00:00Z
1026,23,JFK,SFO,341,2586,VX,2013-03-12,on_time,2013-03-12T14:00:00Z
920,1634,JFK,BTV,41,266,B6,2013-10-07,on_time,2013-10-07T13:00:00Z
1754,263,JFK,SEA,338,2422,B6,2013-10-01,on_time,2013-10-01T22:00:00Z
1627,4702,EWR,GSO,67,445,EV,2013-04-16,on_time,2013-04-16T20:00:00Z
635,1360,LGA,MDW,116,725,WN,2013-12-18,on_time,2013-12-18T11:00:00Z
1826,2057,EWR,DTW,72,488,DL,2013-10-09,on_time,2013-10-09T22:00:00Z
1212,34,JFK,BTV,48,266,B6,2013-09-29,on_time,2013-09-29T16:00:00Z
1614,4382,EWR,DTW,88,488,EV,2013-08-03,on_time,2013-08-03T20:00:00Z
1352,3567,LGA,CLT,84,544,MQ,2013-09-15,on_time,2013-09-15T17:00:00Z
1600,539,JFK,DEN,265,1626,DL,2013-04-15,on_time,2013-04-15T20:00:00Z
1538,4580,EWR,MKE,108,725,EV,2013-11-27,on_time,2013-11-27T20:00:00Z
1625,5293,LGA,ORF,53,296,EV,2013-11-05,on_time,2013-11-05T21:00:00Z
1239,1850,JFK,BOS,34,187,AA,2013-04-28,on_time,2013-04-28T16:00:00Z
752,3,JFK,SJU,199,1598,B6,2013-12-22,late,2013-12-22T12:00:00Z
1003,2319,LGA,MSP,156,1020,DL,2013-06-14,on_time,2013-06-14T14:00:00Z
1825,373,JFK,CLT,86,541,US,2013-03-20,on_time,2013-03-20T22:00:00Z
1342,615,JFK,JAX,130,828,B6,2013-04-12,on_time,2013-04-12T17:00:00Z
830,3422,JFK,BOS,40,187,9E,2013-02-21,on_time,2013-02-21T13:00:00Z
1946,2625,LGA,MDW,112,725,WN,2013-08-08,late,2013-08-08T20:00:00Z
1510,4333,JFK,PIT,74,340,MQ,2013-04-01,on_time,2013-04-01T19:00:00Z
1917,155,JFK,MCO,141,944,B6,2013-06-10,on_time,2013-06-10T23:00:00Z
1410,1883,JFK,MCO,134,944,B6,2013-07-20,on_time,2013-07-20T18:00:00Z
1356,209,JFK,LGB,329,2465,B6,2013-05-30,on_time,2013-05-30T17:00:00Z
1427,1635,JFK,SJU,205,1598,AA,2013-04-21,on_time,2013-04-21T18:00:00Z
1643,3387,JFK,RDU,70,427,9E,2013-01-04,late,2013-01-04T21:00:00Z
1100,695,JFK,MCO,130,944,DL,2013-09-18,on_time,2013-09-18T15:00:00Z
757,1273,JFK,CHS,114,636,B6,2013-03-12,on_time,2013-03-12T12:00:00Z
1710,512,JFK,SFO,341,2586,UA,2013-10-08,on_time,2013-10-08T21:00:00Z
1355,4577,LGA,CLT,134,544,MQ,2013-06-06,late,2013-06-06T17:00:00Z
1646,1473,LGA,MEM,142,963,DL,2013-04-08,on_time,2013-04-08T20:00:00Z
730,715,LGA,DFW,213,1389,AA,2013-01-28,on_time,2013-01-28T12:00:00Z
1745,1611,LGA,MIA,149,1096,AA,2013-07-24,on_time,2013-07-24T21:00:00Z
1859,75,JFK,TPA,137,1005,B6,2013-05-27,on_time,2013-05-27T23:00:00Z
800,1271,JFK,FLL,154,1069,DL,2013-10-19,on_time,2013-10-19T12:00:00Z
1940,795,JFK,SLC,270,1990,DL,2013-10-27,on_time,2013-10-27T23:00:00Z
1910,29,JFK,SFO,349,2586,VX,2013-05-16,on_time,2013-05-16T22:00:00Z
1315,1318,JFK,BOS,35,187,B6,2013-06-26,on_time,2013-06-26T16:00:00Z
2101,4247,EWR,DTW,79,488,EV,2013-05-14,late,2013-05-14T00:00:00Z
659,269,JFK,SFO,334,2586,DL,2013-09-05,on_time,2013-09-05T11:00:00Z
1108,1604,LGA,DEN,239,1620,UA,2013-04-25,late,2013-04-25T15:00:00Z
855,120,JFK,LAX,338,2475,DL,2013-02-17,on_time,2013-02-17T14:00:00Z
2055,499,LGA,MCO,157,950,B6,2013-12-16,on_time,2013-12-16T02:00:00Z
1123,315,JFK,SJU,189,1598,DL,2013-01-03,on_time,2013-01-03T16:00:00Z
816,1218,EWR,DFW,205,1372,UA,2013-02-19,on_time,2013-02-19T13:00:00Z
1452,460,EWR,CLE,62,404,UA,2013-09-26,on_time,2013-09-26T18:00:00Z
834,3419,LGA,ATL,113,762,MQ,2013-08-20,on_time,2013-08-20T12:00:00Z
1557,2459,JFK,MCO,123,944,DL,2013-09-21,on_time,2013-09-21T20:00:00Z
720,1665,EWR,LAX,319,2454,UA,2013-08-06,late,2013-08-06T11:00:00Z
625,1668,EWR,SFO,327,2565,UA,2013-09-09,on_time,2013-09-09T10:00:00Z
1024,925,JFK,TPA,146,1005,B6,2013-10-26,on_time,2013-10-26T14:00:00Z
1557,305,EWR,FLL,156,1065,B6,2013-11-10,on_time,2013-11-10T21:00:00Z
601,4401,LGA,DTW,83,502,MQ,2013-05-24,on_time,2013-05-24T10:00:00Z
1441,1783,JFK,MCO,153,944,B6,2013-03-20,late,2013-03-20T17:00:00Z
1759,2185,LGA,DCA,47,214,US,2013-02-26,on_time,2013-02-26T23:00:00Z
723,1381,EWR,DFW,209,1372,AA,2013-10-24,on_time,2013-10-24T11:00:00Z
1115,3281,LGA,CMH,81,479,MQ,2013-06-28,on_time,2013-06-28T15:00:00Z
753,2924,JFK,MSY,191,1182,9E,2013-11-27,on_time,2013-11-27T13:00:00Z
1849,2391,JFK,TPA,157,1005,DL,2013-02-26,on_time,2013-02-26T23:00:00Z
1553,1105,JFK,ORD,122,740,B6,2013-08-11,on_time,2013-08-11T19:00:00Z
1655,329,JFK,SJU,191,1598,DL,2013-05-31,on_time,2013-05-31T21:00:00Z
550,2114,LGA,BOS,37,184,US,2013-05-03,on_time,2013-05-03T10:00:00Z
607,731,LGA,DTW,81,502,DL,2013-07-21,on_time,2013-07-21T10:00:00Z
814,3519,LGA,IND,117,660,9E,2013-12-20,on_time,2013-12-20T13:00:00Z
1738,617,EWR,SFO,323,2565,UA,2013-09-13,on_time,2013-09-13T21:00:00Z
1850,1129,LGA,PIT,59,335,DL,2013-03-05,on_time,2013-03-05T23:00:00Z
1543,763,LGA,DFW,182,1389,AA,2013-08-21,on_time,2013-08-21T19:00:00Z
2009,225,JFK,TPA,154,1005,B6,2013-11-13,on_time,2013-11-13T00:00:00Z
1502,2179,LGA,DCA,42,214,US,2013-05-02,on_time,2013-05-02T19:00:00Z
2019,2314,JFK,BOS,41,187,AA,2013-11-02,on_time,2013-11-02T00:00:00Z
1900,693,LGA,ORD,108,733,UA,2013-10-22,on_time,2013-10-22T23:00:00Z
1553,1566,EWR,MCO,125,937,UA,2013-05-18,on_time,2013-05-18T19:00:00Z
1733,1473,LGA,MEM,128,963,DL,2013-07-16,on_time,2013-07-16T20:00:00Z
1241,2041,JFK,MIA,152,1089,AA,2013-08-19,on_time,2013-08-19T16:00:00Z
1350,1164,EWR,FLL,154,1065,UA,2013-02-12,on_time,2013-02-12T18:00:00Z
1012,1435,EWR,CLT,84,529,US,2013-04-12,on_time,2013-04-12T14:00:00Z
505,1843,EWR,CLT,85,529,US,2013-03-05,on_time,2013-03-05T10:00:00Z
749,309,LGA,ORD,104,733,AA,2013-08-27,on_time,2013-08-27T11:00:00Z
1952,4555,LGA,CMH,74,479,MQ,2013-06-05,on_time,2013-06-05T00:00:00Z
1554,2181,LGA,DCA,46,214,US,2013-04-24,on_time,2013-04-24T20:00:00Z
848,3531,LGA,RDU,68,431,MQ,2013-11-03,on_time,2013-11-03T13:00:00Z
1902,5268,LGA,CLT,105,544,EV,2013-12-10,late,2013-12-10T23:00:00Z
1535,3622,LGA,BNA,108,764,MQ,2013-08-17,on_time,2013-08-17T19:00:00Z
654,2279,LGA,MIA,180,1096,AA,2013-02-16,on_time,2013-02-16T12:00:00Z
1153,1280,LGA,ATL,119,762,FL,2013-12-28,on_time,2013-12-28T16:00:00Z
1356,677,JFK,MIA,146,1089,AA,2013-05-26,on_time,2013-05-26T17:00:00Z
1714,1999,EWR,MIA,156,1085,AA,2013-02-04,on_time,2013-02-04T22:00:00Z
1117,34,JFK,BTV,51,266,B6,2013-07-18,on_time,2013-07-18T15:00:00Z
543,2243,JFK,MIA,155,1089,AA,2013-12-17,on_time,2013-12-17T10:00:00Z
650,71,EWR,PHX,260,2133,US,2013-07-10,on_time,2013-07-10T10:00:00Z
1513,8,JFK,BUF,53,301,B6,2013-04-12,on_time,2013-04-12T18:00:00Z
1758,2138,LGA,BOS,33,184,US,2013-01-15,on_time,2013-01-15T23:00:00Z
949,319,LGA,ORD,105,733,AA,2013-06-11,on_time,2013-06-11T13:00:00Z
2036,6073,EWR,OKC,206,1325,EV,2013-11-04,late,2013-11-04T01:00:00Z
2121,3807,EWR,PVD,33,160,EV,2013-05-28,on_time,2013-05-28T01:00:00Z
1745,884,LGA,DEN,226,1620,DL,2013-08-07,on_time,2013-08-07T21:00:00Z
959,353,LGA,CAK,64,397,FL,2013-04-16,on_time,2013-04-16T14:00:00Z
740,1455,EWR,LAX,328,2454,UA,2013-10-21,on_time,2013-10-21T11:00:00Z
831,4610,LGA,ATL,129,762,MQ,2013-01-03,on_time,2013-01-03T13:00:00Z
1828,1646,EWR,MIA,161,1085,UA,2013-08-20,on_time,2013-08-20T22:00:00Z
1504,4100,EWR,MEM,156,946,EV,2013-02-19,late,2013-02-19T18:00:00Z
1549,915,JFK,ORD,111,740,B6,2013-05-04,on_time,2013-05-04T19:00:00Z
2103,475,EWR,IAH,186,1400,UA,2013-11-04,on_time,2013-11-04T01:00:00Z
1831,1127,EWR,SFO,370,2565,UA,2013-04-14,late,2013-04-14T22:00:00Z
1923,5769,LGA,IAD,46,229,EV,2013-11-26,on_time,2013-11-26T00:00:00Z
1007,4935,LGA,SRQ,150,1047,EV,2013-11-11,late,2013-11-11T13:00:00Z
1928,21,JFK,TPA,145,1005,B6,2013-04-08,on_time,2013-04-08T23:00:00Z
1452,127,JFK,DTW,80,509,DL,2013-08-16,on_time,2013-08-16T18:00:00Z
2032,4033,LGA,TYS,102,647,9E,2013-02-11,late,2013-02-11T01:00:00Z
1155,1212,EWR,SFO,357,2565,UA,2013-09-25,on_time,2013-09-25T15:00:00Z
1536,2027,JFK,FLL,185,1069,DL,2013-02-13,on_time,2013-02-13T20:00:00Z
2051,235,JFK,SEA,322,2422,AA,2013-09-23,late,2013-09-23T23:00:00Z
1353,1685,LGA,MCO,132,950,DL,2013-07-23,on_time,2013-07-23T17:00:00Z
1241,137,LGA,STL,122,888,WN,2013-10-01,on_time,2013-10-01T16:00:00Z
1814,119,EWR,LAX,353,2454,AA,2013-11-29,on_time,2013-11-29T23:00:00Z
1640,3327,JFK,RDU,71,427,9E,2013-10-31,on_time,2013-10-31T20:00:00Z
1911,391,LGA,MCO,141,950,B6,2013-03-24,late,2013-03-24T21:00:00Z
742,1481,EWR,SJU,205,1608,UA,2013-03-17,on_time,2013-03-17T11:00:00Z
1713,918,JFK,BOS,34,187,B6,2013-10-09,on_time,2013-10-09T21:00:00Z
1703,1999,EWR,MIA,140,1085,AA,2013-07-19,on_time,2013-07-19T21:00:00Z
1205,42,JFK,SYR,57,209,B6,2013-01-17,on_time,2013-01-17T17:00:00Z
1225,4679,EWR,JAX,115,820,EV,2013-10-03,late,2013-10-03T15:00:00Z
1019,925,JFK,TPA,132,1005,B6,2013-09-15,on_time,2013-09-15T14:00:00Z
938,4198,EWR,STL,145,872,EV,2013-02-18,on_time,2013-02-18T14:00:00Z
1707,894,LGA,CLT,91,544,US,2013-10-31,on_time,2013-10-31T21:00:00Z
925,4998,LGA,MCI,156,1107,EV,2013-07-27,on_time,2013-07-27T13:00:00Z
1316,4586,EWR,SYR,37,195,EV,2013-04-19,late,2013-04-19T16:00:00Z
1756,989,JFK,FLL,154,1069,B6,2013-01-08,on_time,2013-01-08T22:00:00Z
758,397,JFK,SFO,343,2586,UA,2013-01-31,on_time,2013-01-31T13:00:00Z
7,707,JFK,SJU,193,1598,B6,2013-02-19,on_time,2013-02-19T04:00:00Z
1442,1753,LGA,CLT,84,544,US,2013-03-05,on_time,2013-03-05T19:00:00Z
555,517,EWR,MCO,117,937,B6,2013-06-02,on_time,2013-06-02T10:00:00Z
1558,3985,JFK,CVG,107,589,MQ,2013-01-14,on_time,2013-01-14T21:00:00Z
1712,143,JFK,PBI,143,1028,B6,2013-01-23,on_time,2013-01-23T22:00:00Z
1514,2223,LGA,STL,136,888,AA,2013-01-12,on_time,2013-01-12T20:00:00Z
1135,1180,EWR,MCO,136,937,UA,2013-11-25,on_time,2013-11-25T16:00:00Z
1245,178,JFK,BOS,42,187,AA,2013-12-06,on_time,2013-12-06T17:00:00Z
1505,5199,LGA,CHS,96,641,EV,2013-07-08,on_time,2013-07-08T19:00:00Z
728,215,EWR,SJU,194,1608,B6,2013-04-26,on_time,2013-04-26T11:00:00Z
1825,1611,LGA,MIA,149,1096,AA,2013-10-03,on_time,2013-10-03T22:00:00Z
2021,2065,JFK,FLL,161,1069,DL,2013-10-24,on_time,2013-10-24T00:00:00Z
1756,359,JFK,BUR,306,2465,B6,2013-08-30,on_time,2013-08-30T22:00:00Z
555,4708,EWR,MKE,124,725,EV,2013-02-04,on_time,2013-02-04T11:00:00Z
1203,23,JFK,SFO,336,2586,VX,2013-07-11,late,2013-07-11T14:00:00Z
2219,234,JFK,BTV,47,266,B6,2013-11-12,on_time,2013-11-12T03:00:00Z
1625,620,LGA,ATL,124,762,FL,2013-03-24,on_time,2013-03-24T20:00:00Z
914,4229,EWR,CLT,82,529,EV,2013-05-01,on_time,2013-05-01T13:00:00Z
1607,417,JFK,LAX,330,2475,DL,2013-12-17,on_time,2013-12-17T20:00:00Z
2055,4536,EWR,CVG,90,569,EV,2013-11-21,on_time,2013-11-21T02:00:00Z
947,3670,LGA,BNA,96,764,MQ,2013-07-16,on_time,2013-07-16T13:00:00Z
1353,602,JFK,PWM,55,273,B6,2013-03-24,on_time,2013-03-24T18:00:00Z
630,241,EWR,SFO,373,2565,UA,2013-01-26,on_time,2013-01-26T11:00:00Z
1635,15,JFK,FLL,160,1069,B6,2013-05-02,on_time,2013-05-02T20:00:00Z
1155,1227,EWR,PHX,288,2133,UA,2013-11-14,on_time,2013-11-14T17:00:00Z
832,509,LGA,DEN,243,1620,F9,2013-10-28,on_time,2013-10-28T12:00:00Z
1918,1078,EWR,SAT,245,1569,UA,2013-12-14,on_time,2013-12-14T00:00:00Z
1816,442,JFK,SEA,324,2422,DL,2013-11-03,on_time,2013-11-03T23:00:00Z
2158,4672,EWR,STL,154,872,EV,2013-12-12,late,2013-12-12T02:00:00Z
1851,86,JFK,ROC,60,264,B6,2013-07-10,late,2013-07-10T21:00:00Z
1156,977,EWR,MIA,158,1085,AA,2013-04-04,on_time,2013-04-04T16:00:00Z
1255,1841,EWR,DFW,184,1372,AA,2013-08-12,on_time,2013-08-12T17:00:00Z
1002,4495,EWR,SAV,100,708,EV,2013-08-30,on_time,2013-08-30T13:00:00Z
1531,330,EWR,BOS,39,200,UA,2013-12-13,on_time,2013-12-13T20:00:00Z
1125,208,JFK,PWM,52,273,B6,2013-08-04,on_time,2013-08-04T15:00:00Z
1929,1435,LGA,TPA,143,1010,DL,2013-11-15,on_time,2013-11-15T00:00:00Z
722,463,EWR,BNA,112,748,WN,2013-06-07,on_time,2013-06-07T11:00:00Z
1716,503,JFK,SAN,308,2446,DL,2013-03-09,on_time,2013-03-09T22:00:00Z
1201,450,EWR,SFO,312,2565,UA,2013-07-14,on_time,2013-07-14T15:00:00Z
1603,341,LGA,ORD,118,733,AA,2013-01-08,on_time,2013-01-08T21:00:00Z
1807,359,JFK,BUR,357,2465,B6,2013-11-17,late,2013-11-17T22:00:00Z
2307,4662,LGA,ATL,110,762,MQ,2013-06-11,late,2013-06-11T00:00:00Z
2035,5287,LGA,MSN,141,812,EV,2013-11-23,late,2013-11-23T00:00:00Z
859,874,LGA,MIA,148,1096,DL,2013-07-31,on_time,2013-07-31T13:00:00Z
1509,4395,EWR,IND,114,645,EV,2013-10-17,late,2013-10-17T17:00:00Z
1830,1637,EWR,TPA,138,997,UA,2013-05-08,late,2013-05-08T22:00:00Z
928,116,JFK,SYR,42,209,B6,2013-08-25,on_time,2013-08-25T13:00:00Z
1355,4171,EWR,MSN,126,799,EV,2013-10-20,on_time,2013-10-20T17:00:00Z
1828,269,JFK,SEA,335,2422,AA,2013-04-06,on_time,2013-04-06T22:00:00Z
1952,4204,EWR,OKC,192,1325,EV,2013-03-29,on_time,2013-03-29T23:00:00Z
1455,1211,EWR,AUS,204,1504,UA,2013-08-20,on_time,2013-08-20T18:00:00Z
1827,1526,EWR,LAX,304,2454,UA,2013-09-09,on_time,2013-09-09T22:00:00Z
1547,537,EWR,TPA,126,997,B6,2013-05-30,on_time,2013-05-30T19:00:00Z
1950,695,LGA,ORD,122,733,UA,2013-04-16,on_time,2013-04-16T00:00:00Z
106,739,JFK,PSE,200,1617,B6,2013-05-21,late,2013-05-21T03:00:00Z
1956,415,EWR,ORD,116,719,UA,2013-10-18,late,2013-10-18T23:00:00Z
1134,4646,LGA,MSP,140,1020,MQ,2013-05-10,on_time,2013-05-10T15:00:00Z
1018,1097,LGA,DFW,197,1389,AA,2013-05-09,late,2013-05-09T13:00:00Z
1248,1130,EWR,MCO,143,937,UA,2013-06-03,on_time,2013-06-03T16:00:00Z
1935,4361,EWR,TYS,89,631,EV,2013-09-03,on_time,2013-09-03T23:00:00Z
1650,2840,LGA,STL,148,888,MQ,2013-12-30,late,2013-12-30T20:00:00Z
1730,1712,EWR,IAH,197,1400,UA,2013-04-06,on_time,2013-04-06T21:00:00Z
1001,4948,LGA,PWM,47,269,EV,2013-03-25,on_time,2013-03-25T13:00:00Z
728,11,JFK,SFO,388,2586,VX,2013-01-09,on_time,2013-01-09T12:00:00Z
1,1503,JFK,SJU,194,1598,B6,2013-11-14,on_time,2013-11-14T04:00:00Z
1055,1031,LGA,DTW,79,502,DL,2013-06-05,on_time,2013-06-05T15:00:00Z
1721,1166,EWR,IAH,181,1400,UA,2013-05-04,on_time,2013-05-04T21:00:00Z
1907,4153,EWR,CLT,83,529,EV,2013-03-21,on_time,2013-03-21T23:00:00Z
1356,4434,EWR,MHT,36,209,EV,2013-01-14,on_time,2013-01-14T18:00:00Z
1254,2181,LGA,DCA,47,214,US,2013-10-27,on_time,2013-10-27T17:00:00Z
1603,3459,JFK,BNA,110,765,9E,2013-03-29,on_time,2013-03-29T20:00:00Z
23,1201,JFK,FLL,145,1069,B6,2013-08-17,late,2013-08-17T01:00:00Z
829,2280,EWR,BOS,40,200,B6,2013-07-18,on_time,2013-07-18T12:00:00Z
1710,1585,LGA,MCO,135,950,DL,2013-01-11,on_time,2013-01-11T22:00:00Z
856,472,JFK,LAX,343,2475,DL,2013-11-24,on_time,2013-11-24T14:00:00Z
557,715,JFK,SJU,198,1598,B6,2013-06-01,on_time,2013-06-01T10:00:00Z
1255,1685,LGA,MCO,141,950,DL,2013-06-08,on_time,2013-06-08T17:00:00Z
805,1838,JFK,BOS,42,187,AA,2013-01-20,on_time,2013-01-20T13:00:00Z
2100,4449,JFK,DCA,49,213,MQ,2013-06-02,on_time,2013-06-02T00:00:00Z
2233,234,JFK,BTV,48,266,B6,2013-12-05,on_time,2013-12-05T03:00:00Z
632,4422,EWR,PIT,54,319,EV,2013-10-17,on_time,2013-10-17T10:00:00Z
1116,208,JFK,PWM,46,273,B6,2013-08-06,on_time,2013-08-06T15:00:00Z
1227,1227,EWR,PHX,298,2133,UA,2013-01-17,on_time,2013-01-17T17:00:00Z
1920,4127,JFK,IAD,47,228,9E,2013-02-04,on_time,2013-02-04T00:00:00Z
1807,217,JFK,LGB,328,2465,B6,2013-02-15,on_time,2013-02-15T23:00:00Z
1026,1711,EWR,IAH,187,1400,UA,2013-12-02,on_time,2013-12-02T15:00:00Z
1626,4411,EWR,MEM,131,946,EV,2013-05-05,on_time,2013-05-05T20:00:00Z
2054,236,EWR,TPA,144,997,UA,2013-12-28,on_time,2013-12-28T01:00:00Z
1356,3357,LGA,BNA,102,764,9E,2013-09-06,on_time,2013-09-06T18:00:00Z
852,4638,EWR,CVG,97,569,EV,2013-10-06,on_time,2013-10-06T12:00:00Z
1416,1166,EWR,TPA,145,997,UA,2013-01-13,on_time,2013-01-13T19:00:00Z
1214,3361,JFK,RDU,68,427,MQ,2013-09-15,on_time,2013-09-15T16:00:00Z
945,4060,LGA,DAY,105,549,9E,2013-04-02,on_time,2013-04-02T13:00:00Z
1551,915,JFK,ORD,115,740,B6,2013-05-31,on_time,2013-05-31T19:00:00Z
1728,1438,JFK,MVY,38,173,B6,2013-08-16,on_time,2013-08-16T21:00:00Z
1742,1012,JFK,BOS,77,187,B6,2013-05-21,late,2013-05-21T20:00:00Z
1030,4255,EWR,CHS,100,628,EV,2013-09-13,on_time,2013-09-13T14:00:00Z
2152,4162,EWR,BTV,44,266,EV,2013-01-20,on_time,2013-01-20T02:00:00Z
1643,85,JFK,SFO,352,2586,AA,2013-01-18,late,2013-01-18T20:00:00Z
839,4249,EWR,BWI,39,169,EV,2013-10-30,on_time,2013-10-30T12:00:00Z
654,1865,JFK,SFO,352,2586,DL,2013-02-04,on_time,2013-02-04T12:00:00Z
1247,2181,LGA,DCA,49,214,US,2013-11-23,on_time,2013-11-23T18:00:00Z
2057,2363,JFK,LAX,343,2475,DL,2013-03-27,on_time,2013-03-27T01:00:00Z
1209,1266,EWR,SFO,339,2565,UA,2013-05-22,on_time,2013-05-22T16:00:00Z
1427,5712,JFK,IAD,49,228,EV,2013-08-30,on_time,2013-08-30T18:00:00Z
1723,547,EWR,PBI,158,1023,B6,2013-04-04,on_time,2013-04-04T21:00:00Z
1054,4471,LGA,RDU,69,431,MQ,2013-04-29,on_time,2013-04-29T15:00:00Z
1953,5274,LGA,BNA,111,764,EV,2013-11-10,late,2013-11-10T23:00:00Z
2054,3395,JFK,DCA,51,213,9E,2013-02-28,on_time,2013-02-28T01:00:00Z
1152,4553,LGA,CLE,70,419,MQ,2013-05-18,on_time,2013-05-18T16:00:00Z
1149,3257,EWR,JAX,125,820,EV,2013-03-21,on_time,2013-03-21T15:00:00Z
1552,854,JFK,BOS,32,187,AA,2013-04-17,on_time,2013-04-17T20:00:00Z
710,573,EWR,MSY,160,1167,UA,2013-11-06,on_time,2013-11-06T12:00:00Z
845,2445,JFK,BOS,31,187,DL,2013-10-05,on_time,2013-10-05T12:00:00Z
1925,5714,JFK,IAD,51,228,EV,2013-04-22,on_time,2013-04-22T23:00:00Z
1504,4111,EWR,CHS,89,628,EV,2013-07-20,on_time,2013-07-20T18:00:00Z
756,2047,LGA,ATL,116,762,DL,2013-01-20,on_time,2013-01-20T13:00:00Z
1109,1031,LGA,DTW,93,502,DL,2013-01-17,on_time,2013-01-17T16:00:00Z
1902,2454,JFK,DEN,214,1626,DL,2013-07-11,on_time,2013-07-11T23:00:00Z
556,2161,LGA,DCA,45,214,US,2013-03-11,on_time,2013-03-11T10:00:00Z
1900,1473,LGA,MEM,132,963,DL,2013-09-19,on_time,2013-09-19T23:00:00Z
1413,1705,LGA,MSY,166,1183,DL,2013-01-27,on_time,2013-01-27T18:00:00Z
2124,3395,JFK,DCA,38,213,9E,2013-03-15,on_time,2013-03-15T00:00:00Z
949,281,JFK,HOU,177,1428,B6,2013-07-10,late,2013-07-10T12:00:00Z
1153,4553,LGA,CLE,68,419,MQ,2013-05-05,on_time,2013-05-05T16:00:00Z
1230,1386,JFK,ROC,50,264,B6,2013-12-04,on_time,2013-12-04T17:00:00Z
1336,1073,LGA,MIA,150,1096,AA,2013-05-21,on_time,2013-05-21T17:00:00Z
